0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
4.164370022084263462e-02,2.107901589075694027e+00,5.012314469021002417e+00
8.368187018672602895e-02,2.215876309956211987e+00,5.024606016985847745e+00
1.261261010372759506e-01,2.323932162460241369e+00,5.036875496146164366e+00
1.689887438971525713e-01,2.432077804242116059e+00,5.049125703261603704e+00
2.122825809627646165e-01,2.540323129496544929e+00,5.061357579513874327e+00
2.560218228456977441e-01,2.648678220885641199e+00,5.073580368067473145e+00
3.002235671004037654e-01,2.757151776715662805e+00,5.085826854965684873e+00
3.449067300561506344e-01,2.865752716480545192e+00,5.098140985972237083e+00
3.900905385885032883e-01,2.974492372972957099e+00,5.110562151933222275e+00
4.357991276586465901e-01,3.083379113227218138e+00,5.123168901336435432e+00
4.820611884848903239e-01,3.192419167866458185e+00,5.136071376053525483e+00
5.289135246654586009e-01,3.301612491452552423e+00,5.149434925266390017e+00
5.764237783018176797e-01,3.410924935655753831e+00,5.163692022202456933e+00
6.247465176035984502e-01,3.520213635194504143e+00,5.179870252826034971e+00
6.740799709916329707e-01,3.629272880255620226e+00,5.198937292757860540e+00
7.246761829794801102e-01,3.737810836847295537e+00,5.221701588776540781e+00
7.770814203694257349e-01,3.845095445380577015e+00,5.249835838041672531e+00
8.324861140443101659e-01,3.949364209099537781e+00,5.286114031009730319e+00
8.923265053573767869e-01,4.048300702905334170e+00,5.331884720477463979e+00
9.589367702888107470e-01,4.137885768759447913e+00,5.388190634295446202e+00
1.034990756860028505e+00,4.213056204764688673e+00,5.453532300482135220e+00
1.125149935664802481e+00,4.264297510229958732e+00,5.522650722106932086e+00
1.226798755817251951e+00,4.294620193545843456e+00,5.585949388186469022e+00
1.335568621983431292e+00,4.311210689086695247e+00,5.640253374082000448e+00
1.447039987195195110e+00,4.323039463093042656e+00,5.690622868672235768e+00
1.560610987539434724e+00,4.331358598426381157e+00,5.737982249973399007e+00
1.675502213329408407e+00,4.338199133722492107e+00,5.784740160910430973e+00
1.789038743625929628e+00,4.350975692115833127e+00,5.839321070307631700e+00
1.898271184250309274e+00,4.377030640981200094e+00,5.905480348634799981e+00
2.000934313724948233e+00,4.421107044958480614e+00,5.980851907882700935e+00
2.093880006921092995e+00,4.488970908469087640e+00,6.060346370228113955e+00
2.169326298140538345e+00,4.592112432647583731e+00,6.130051904688696318e+00
2.235013191595261794e+00,4.714724886452457575e+00,6.184988047195837169e+00
2.295459725124317618e+00,4.849203139328500001e+00,6.226148498607066983e+00
2.351638546765093984e+00,4.992908076991932731e+00,6.250754342043093104e+00
2.405990145674047564e+00,5.142292598813200222e+00,6.260596240124662870e+00
2.463374033839971666e+00,5.294999167547185692e+00,6.266962298699112033e+00
2.525711013019824147e+00,5.450393124855023252e+00,6.272800947944396022e+00
2.594198028865060568e+00,5.607707890821839847e+00,6.278467309649331973e+00
2.669951787812489208e+00,5.765790820582601839e+00,6.283931231544729989e+00
2.753977460696104274e+00,5.923010131462453920e+00,6.289042332855370177e+00
2.847007521625606774e+00,6.077204004938169035e+00,6.293581937173628127e+00
2.949270415789548849e+00,6.225700910258209930e+00,6.297291195304050682e+00
3.060213746839146598e+00,6.365462998791804772e+00,6.299881924110258602e+00
3.178255317182594908e+00,6.493393897619508692e+00,6.301052291531223482e+00
3.300671286077673461e+00,6.606810436469304548e+00,6.300509412700174394e+00
3.423740563114539004e+00,6.703994410387833724e+00,6.297997594468222715e+00
3.543202448643276714e+00,6.784648263724416317e+00,6.293328951001326388e+00
3.654946440340932856e+00,6.850051020188119288e+00,6.286410556042063114e+00
3.755712629072109898e+00,6.902808845630894474e+00,6.277260231471869290e+00
3.843550709285144418e+00,6.946286980830857161e+00,6.265998073519275735e+00
3.917898099554544711e+00,6.984022331037806453e+00,6.252692352944870358e+00
3.979433560833639749e+00,7.020483945886057953e+00,6.235113725468709234e+00
4.062668333042141811e+00,7.081706845064937639e+00,6.187888789436216008e+00
4.202129832645731256e+00,7.139034078048561938e+00,6.171309097201818972e+00
4.354786500879916034e+00,7.192511952224378113e+00,6.154950651277629525e+00
4.518109823549878890e+00,7.240580724684661185e+00,6.137613624194449002e+00
4.689410253957003505e+00,7.281948395016208941e+00,6.119472399449146671e+00
4.865899358317941292e+00,7.316164298544357791e+00,6.100713713913485492e+00
5.044987207651819183e+00,7.343480330605144601e+00,6.081520279976340149e+00
5.224466555607811813e+00,7.364648572088636769e+00,6.062047844197800295e+00
5.402589709076464963e+00,7.380724776892763295e+00,6.042369275559612340e+00
